,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
79,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.BC->BC_GABA.weight       0.003106
netParams.connParams.PYR->BC_NMDA.weight      0.002070
netParams.connParams.PYR->OLM_AMPA.weight     0.000180
netParams.connParams.BC->PYR_GABA.weight      0.001080
netParams.connParams.PYR->OLM_NMDA.weight     0.000996
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.OLM->PYR_GABA.weight     0.091423
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.420000
BC                                           21.500000
OLM                                           2.230000
dtype: float64",2.42,21.5,2.23,1.8746666666666676,33.739614963531494,False,1,c6483e89,2023-07-30_22-35-35,1690770935,33.739614963531494,269211,node09,10.0.0.9,33.739614963531494,1,0.0031058642372820207,0.00108,0.09142286238106528,0.00054,0.00207,0.00018,0.0009957478674868727,1e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_c6483e89_80_netParams_connParams_BC-_BC_GABA_weight=0.0031,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_22-35-01"
80,"netParams.connParams.PYR->BC_AMPA.weight      0.000450
netParams.connParams.BC->BC_GABA.weight       0.004195
netParams.connParams.PYR->BC_NMDA.weight      0.001743
netParams.connParams.PYR->OLM_AMPA.weight     0.000404
netParams.connParams.BC->PYR_GABA.weight      0.000382
netParams.connParams.PYR->OLM_NMDA.weight     0.000687
netParams.connParams.PYR->PYR_AMPA.weight     0.000024
netParams.connParams.OLM->PYR_GABA.weight     0.097178
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.300000
BC                                           22.300000
OLM                                           3.770000
dtype: float64",3.3,22.3,3.77,2.283866666666669,33.85941243171692,False,1,1f5587e8,2023-07-30_22-36-09,1690770969,33.85941243171692,269211,node09,10.0.0.9,33.85941243171692,1,0.004194557875005802,0.00038218385225100693,0.0971783791220844,0.00045009492018598606,0.0017427868924492608,0.0004043832297956618,0.0006868242013109741,2.4484655283255708e-05,4.385403708303481e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_1f5587e8_81_netParams_connParams_BC-_BC_GABA_weight=0.0042,netParams_connParams_BC-_PYR_GABA_weight=0.0004,netParams_con_2023-07-30_22-35-35"
81,"netParams.connParams.PYR->BC_AMPA.weight      0.000205
netParams.connParams.BC->BC_GABA.weight       0.004543
netParams.connParams.PYR->BC_NMDA.weight      0.001067
netParams.connParams.PYR->OLM_AMPA.weight     0.000291
netParams.connParams.BC->PYR_GABA.weight      0.000668
netParams.connParams.PYR->OLM_NMDA.weight     0.000492
netParams.connParams.PYR->PYR_AMPA.weight     0.000016
netParams.connParams.OLM->PYR_GABA.weight     0.079534
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           4.170000
BC                                           19.600000
OLM                                           3.190000
dtype: float64",4.17,19.6,3.19,0.2590999999999999,36.20805382728577,False,1,bdddfe10,2023-07-30_22-36-45,1690771005,36.20805382728577,269211,node09,10.0.0.9,36.20805382728577,1,0.004543408141931243,0.0006683056226236205,0.0795342438175435,0.00020473115014812239,0.001066842837039053,0.0002908984628660334,0.0004921559022774541,1.5739533957895432e-05,5.194029636452951e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_bdddfe10_82_netParams_connParams_BC-_BC_GABA_weight=0.0045,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_22-36-09"
82,"netParams.connParams.PYR->BC_AMPA.weight      0.000451
netParams.connParams.BC->BC_GABA.weight       0.002798
netParams.connParams.PYR->BC_NMDA.weight      0.001551
netParams.connParams.PYR->OLM_AMPA.weight     0.000314
netParams.connParams.BC->PYR_GABA.weight      0.000822
netParams.connParams.PYR->OLM_NMDA.weight     0.000869
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.OLM->PYR_GABA.weight     0.064628
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.680000
BC                                           20.200000
OLM                                           2.720000
dtype: float64",2.68,20.2,2.72,0.4160333333333332,33.552671909332275,False,1,61132311,2023-07-30_22-37-19,1690771039,33.552671909332275,269211,node09,10.0.0.9,33.552671909332275,1,0.002798234234040702,0.0008219295730027807,0.06462819270939735,0.00045144059919662873,0.0015514502505355452,0.00031360785141515597,0.0008694794759895354,2.7658026127212717e-05,4.316865036532933e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_61132311_83_netParams_connParams_BC-_BC_GABA_weight=0.0028,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_22-36-45"
83,"netParams.connParams.PYR->BC_AMPA.weight      0.000461
netParams.connParams.BC->BC_GABA.weight       0.003355
netParams.connParams.PYR->BC_NMDA.weight      0.002067
netParams.connParams.PYR->OLM_AMPA.weight     0.000300
netParams.connParams.BC->PYR_GABA.weight      0.000554
netParams.connParams.PYR->OLM_NMDA.weight     0.000868
netParams.connParams.PYR->PYR_AMPA.weight     0.000026
netParams.connParams.OLM->PYR_GABA.weight     0.076620
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.770000
BC                                           20.800000
OLM                                           2.640000
dtype: float64",2.77,20.8,2.64,0.7412666666666676,33.87836217880249,False,1,5e775160,2023-07-30_22-37-54,1690771074,33.87836217880249,269211,node09,10.0.0.9,33.87836217880249,1,0.0033553625600138987,0.0005540871630519913,0.07661987211073545,0.00046135083736591545,0.0020670053036991602,0.00030019877564128704,0.0008679815623177563,2.5623455263885905e-05,2.1820252126877395e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_5e775160_84_netParams_connParams_BC-_BC_GABA_weight=0.0034,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_con_2023-07-30_22-37-20"
84,"netParams.connParams.PYR->BC_AMPA.weight      0.000260
netParams.connParams.BC->BC_GABA.weight       0.002962
netParams.connParams.PYR->BC_NMDA.weight      0.001476
netParams.connParams.PYR->OLM_AMPA.weight     0.000501
netParams.connParams.BC->PYR_GABA.weight      0.000463
netParams.connParams.PYR->OLM_NMDA.weight     0.000988
netParams.connParams.PYR->PYR_AMPA.weight     0.000020
netParams.connParams.OLM->PYR_GABA.weight     0.080456
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           2.880000
BC                                           19.400000
OLM                                           4.630000
dtype: float64",2.88,19.4,4.63,0.5490666666666665,33.37263107299805,False,1,508bfba6,2023-07-30_22-38-27,1690771107,33.37263107299805,269211,node09,10.0.0.9,33.37263107299805,1,0.002962083052302204,0.00046349346780448486,0.0804560630282873,0.00026000540327166704,0.0014756010940677774,0.0005013608848560331,0.0009880851120668893,2.0251440480706143e-05,5.23168435224731e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_508bfba6_85_netParams_connParams_BC-_BC_GABA_weight=0.0030,netParams_connParams_BC-_PYR_GABA_weight=0.0005,netParams_con_2023-07-30_22-37-54"
85,"netParams.connParams.PYR->BC_AMPA.weight      0.000453
netParams.connParams.BC->BC_GABA.weight       0.004273
netParams.connParams.PYR->BC_NMDA.weight      0.000690
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.BC->PYR_GABA.weight      0.000360
netParams.connParams.PYR->OLM_NMDA.weight     0.000350
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.OLM->PYR_GABA.weight     0.079128
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           4.430000
BC                                           18.400000
OLM                                           4.280000
dtype: float64",4.43,18.4,4.28,1.1780666666666673,35.275301694869995,False,1,81de75c2,2023-07-30_22-39-03,1690771143,35.275301694869995,269211,node09,10.0.0.9,35.275301694869995,1,0.004272566868561719,0.00036,0.07912775844471426,0.0004531105191308229,0.00069,0.00054,0.00035,1e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_81de75c2_86_netParams_connParams_BC-_BC_GABA_weight=0.0043,netParams_connParams_BC-_PYR_GABA_weight=0.0004,netParams_con_2023-07-30_22-38-28"
86,"netParams.connParams.PYR->BC_AMPA.weight      0.000364
netParams.connParams.BC->BC_GABA.weight       0.006593
netParams.connParams.PYR->BC_NMDA.weight      0.001464
netParams.connParams.PYR->OLM_AMPA.weight     0.000289
netParams.connParams.BC->PYR_GABA.weight      0.000430
netParams.connParams.PYR->OLM_NMDA.weight     0.000465
netParams.connParams.PYR->PYR_AMPA.weight     0.000011
netParams.connParams.OLM->PYR_GABA.weight     0.036468
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           5.080000
BC                                           25.800000
OLM                                           3.600000
dtype: float64",5.08,25.8,3.6,13.418166666666671,35.198447465896606,False,1,ebb97e8e,2023-07-30_22-39-39,1690771179,35.198447465896606,269211,node09,10.0.0.9,35.198447465896606,1,0.006592987112952654,0.00043020803263562214,0.036468313831545834,0.0003643922006051923,0.0014639550690408168,0.0002891441318900716,0.0004652785741906633,1.0812640018026065e-05,4.923163085568416e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_ebb97e8e_87_netParams_connParams_BC-_BC_GABA_weight=0.0066,netParams_connParams_BC-_PYR_GABA_weight=0.0004,netParams_con_2023-07-30_22-39-04"
87,"netParams.connParams.PYR->BC_AMPA.weight      0.000260
netParams.connParams.BC->BC_GABA.weight       0.004431
netParams.connParams.PYR->BC_NMDA.weight      0.001220
netParams.connParams.PYR->OLM_AMPA.weight     0.000353
netParams.connParams.BC->PYR_GABA.weight      0.000641
netParams.connParams.PYR->OLM_NMDA.weight     0.000771
netParams.connParams.PYR->PYR_AMPA.weight     0.000018
netParams.connParams.OLM->PYR_GABA.weight     0.066276
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.710000
BC                                           20.100000
OLM                                           4.640000
dtype: float64",3.71,20.1,4.64,0.5552666666666669,35.55839204788208,False,1,1ec2fe1b,2023-07-30_22-40-15,1690771215,35.55839204788208,269211,node09,10.0.0.9,35.55839204788208,1,0.004431146476707653,0.0006411730559873928,0.0662758594133851,0.00026012638964361794,0.0012197114838637924,0.00035284811691851866,0.0007711676896641664,1.7592901928234088e-05,4.774109655607312e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_1ec2fe1b_88_netParams_connParams_BC-_BC_GABA_weight=0.0044,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_con_2023-07-30_22-39-39"
88,"netParams.connParams.PYR->BC_AMPA.weight      0.000269
netParams.connParams.BC->BC_GABA.weight       0.003643
netParams.connParams.PYR->BC_NMDA.weight      0.001831
netParams.connParams.PYR->OLM_AMPA.weight     0.000226
netParams.connParams.BC->PYR_GABA.weight      0.000599
netParams.connParams.PYR->OLM_NMDA.weight     0.000936
netParams.connParams.PYR->PYR_AMPA.weight     0.000015
netParams.connParams.OLM->PYR_GABA.weight     0.096472
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.740000
BC                                           19.800000
OLM                                           3.150000
dtype: float64",2.74,19.8,3.15,0.1574666666666666,32.45940947532654,False,1,ef021826,2023-07-30_22-40-47,1690771247,32.45940947532654,269211,node09,10.0.0.9,32.45940947532654,1,0.0036426735256645656,0.0005989255777363912,0.09647202029721332,0.00026920693071003023,0.0018306996405598876,0.000226063490548516,0.0009358352982161344,1.5017018933324583e-05,2.8343008622871053e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_ef021826_89_netParams_connParams_BC-_BC_GABA_weight=0.0036,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_con_2023-07-30_22-40-15"
89,"netParams.connParams.PYR->BC_AMPA.weight      0.000199
netParams.connParams.BC->BC_GABA.weight       0.002419
netParams.connParams.PYR->BC_NMDA.weight      0.002013
netParams.connParams.PYR->OLM_AMPA.weight     0.000360
netParams.connParams.BC->PYR_GABA.weight      0.001050
netParams.connParams.PYR->OLM_NMDA.weight     0.001011
netParams.connParams.PYR->PYR_AMPA.weight     0.000021
netParams.connParams.OLM->PYR_GABA.weight     0.064648
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.260000
BC                                           20.800000
OLM                                           2.240000
dtype: float64",2.26,20.8,2.24,1.2964333333333344,32.78349709510803,False,1,cd5804d0,2023-07-30_22-41-21,1690771281,32.78349709510803,269211,node09,10.0.0.9,32.78349709510803,1,0.0024186121825342023,0.001050103637111155,0.0646480651150577,0.00019931260987462418,0.002012706833017872,0.0003597059827763826,0.0010106190328893253,2.121310104694774e-05,2.6651154949817203e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_cd5804d0_90_netParams_connParams_BC-_BC_GABA_weight=0.0024,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_22-40-48"
90,"netParams.connParams.PYR->BC_AMPA.weight      0.000180
netParams.connParams.BC->BC_GABA.weight       0.003346
netParams.connParams.PYR->BC_NMDA.weight      0.001603
netParams.connParams.PYR->OLM_AMPA.weight     0.000180
netParams.connParams.BC->PYR_GABA.weight      0.001080
netParams.connParams.PYR->OLM_NMDA.weight     0.001050
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.OLM->PYR_GABA.weight     0.076536
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           2.550000
BC                                           17.700000
OLM                                           2.850000
dtype: float64",2.55,17.7,2.85,1.6695000000000002,32.81084132194519,False,1,476d0cb0,2023-07-30_22-41-55,1690771315,32.81084132194519,269211,node09,10.0.0.9,32.81084132194519,1,0.003345910065741482,0.00108,0.07653554923603431,0.00018,0.0016030255476584478,0.00018,0.00105,3.0000000000000004e-05,6e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_476d0cb0_91_netParams_connParams_BC-_BC_GABA_weight=0.0033,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_22-41-22"
