,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
25,"netParams.connParams.BC->BC_GABA.weight       0.004243
netParams.connParams.PYR->BC_NMDA.weight      0.001446
netParams.connParams.BC->PYR_GABA.weight      0.000864
netParams.connParams.PYR->OLM_NMDA.weight     0.000875
netParams.connParams.OLM->PYR_GABA.weight     0.050506
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           3.100000
BC                                           19.500000
OLM                                           3.560000
dtype: float64",3.1,19.5,3.56,0.0352333333333331,33.54431629180908,False,1,53df53ac,2023-07-30_22-58-00,1690772280,33.54431629180908,292960,node17,10.0.0.17,33.54431629180908,1,0.004243107869134319,0.0008635794939053597,0.05050603420147161,0.0014455595458259312,0.0008748627025194048,5.975601958604354e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_53df53ac_26_netParams_connParams_BC-_BC_GABA_weight=0.0042,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_22-57-26"
26,"netParams.connParams.BC->BC_GABA.weight       0.004273
netParams.connParams.PYR->BC_NMDA.weight      0.001494
netParams.connParams.BC->PYR_GABA.weight      0.000621
netParams.connParams.PYR->OLM_NMDA.weight     0.000961
netParams.connParams.OLM->PYR_GABA.weight     0.050708
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           2.920000
BC                                           16.300000
OLM                                           4.010000
dtype: float64",2.92,16.3,4.01,4.00933333333333,34.68616199493408,False,1,d672911e,2023-07-30_22-58-35,1690772315,34.68616199493408,292960,node17,10.0.0.17,34.68616199493408,1,0.004273079263796329,0.0006212890264857983,0.0507084763611865,0.001494126997930487,0.0009611280274600348,5.86742727538809e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_d672911e_27_netParams_connParams_BC-_BC_GABA_weight=0.0043,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_con_2023-07-30_22-58-00"
27,"netParams.connParams.BC->BC_GABA.weight       0.002720
netParams.connParams.PYR->BC_NMDA.weight      0.001964
netParams.connParams.BC->PYR_GABA.weight      0.000894
netParams.connParams.PYR->OLM_NMDA.weight     0.000482
netParams.connParams.OLM->PYR_GABA.weight     0.078006
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.060000
BC                                           24.700000
OLM                                           1.610000
dtype: float64",3.06,24.7,1.61,9.512666666666666,34.243895292282104,False,1,6cd46656,2023-07-30_22-59-09,1690772349,34.243895292282104,292960,node17,10.0.0.17,34.243895292282104,1,0.0027197492577088053,0.0008942151185420354,0.07800634755549879,0.001964101890414684,0.00048204566505188624,2.7933634860219654e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_6cd46656_28_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_22-58-35"
28,"netParams.connParams.BC->BC_GABA.weight       0.004128
netParams.connParams.PYR->BC_NMDA.weight      0.001830
netParams.connParams.BC->PYR_GABA.weight      0.000892
netParams.connParams.PYR->OLM_NMDA.weight     0.000901
netParams.connParams.OLM->PYR_GABA.weight     0.049730
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           2.690000
BC                                           17.300000
OLM                                           2.600000
dtype: float64",2.69,17.3,2.6,2.3131333333333317,32.9227352142334,False,1,8d66f70d,2023-07-30_22-59-42,1690772382,32.9227352142334,292960,node17,10.0.0.17,32.9227352142334,1,0.0041282053449113705,0.000891658033595785,0.04973038120328928,0.0018296070173452576,0.0009007369675246976,5.791650819734779e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_8d66f70d_29_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_22-59-09"
29,"netParams.connParams.BC->BC_GABA.weight       0.005087
netParams.connParams.PYR->BC_NMDA.weight      0.000964
netParams.connParams.BC->PYR_GABA.weight      0.000507
netParams.connParams.PYR->OLM_NMDA.weight     0.000462
netParams.connParams.OLM->PYR_GABA.weight     0.058510
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           4.750000
BC                                           20.000000
OLM                                           3.270000
dtype: float64",4.75,20.0,3.27,0.7060333333333336,33.20057487487793,False,1,aed70d44,2023-07-30_23-00-16,1690772416,33.20057487487793,292960,node17,10.0.0.17,33.20057487487793,1,0.005086913636794341,0.000506653632767608,0.058509561073759896,0.0009637835081558236,0.0004616913280704279,5.887837583998501e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_aed70d44_30_netParams_connParams_BC-_BC_GABA_weight=0.0051,netParams_connParams_BC-_PYR_GABA_weight=0.0005,netParams_con_2023-07-30_22-59-42"
30,"netParams.connParams.BC->BC_GABA.weight       0.004990
netParams.connParams.PYR->BC_NMDA.weight      0.001050
netParams.connParams.BC->PYR_GABA.weight      0.000980
netParams.connParams.PYR->OLM_NMDA.weight     0.000474
netParams.connParams.OLM->PYR_GABA.weight     0.042265
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           4.260000
BC                                           20.000000
OLM                                           2.560000
dtype: float64",4.26,20.0,2.56,0.5881666666666668,33.21281623840332,False,1,e8761d0d,2023-07-30_23-00-49,1690772449,33.21281623840332,292960,node17,10.0.0.17,33.21281623840332,1,0.004989507286516516,0.0009800410537075632,0.042264913809117725,0.0010504629936524514,0.0004738156422155267,2.620497001767563e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_e8761d0d_31_netParams_connParams_BC-_BC_GABA_weight=0.0050,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-00-16"
31,"netParams.connParams.BC->BC_GABA.weight       0.004210
netParams.connParams.PYR->BC_NMDA.weight      0.001503
netParams.connParams.BC->PYR_GABA.weight      0.001038
netParams.connParams.PYR->OLM_NMDA.weight     0.000848
netParams.connParams.OLM->PYR_GABA.weight     0.050061
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.900000
BC                                           17.300000
OLM                                           3.310000
dtype: float64",2.9,17.3,3.31,1.9930666666666643,33.52773880958557,False,1,fb7ffe85,2023-07-30_23-01-23,1690772483,33.52773880958557,292960,node17,10.0.0.17,33.52773880958557,1,0.0042102456581319565,0.0010381070285131885,0.050061084846586876,0.0015027763326642633,0.000848257902352365,2.6401948455807236e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_fb7ffe85_32_netParams_connParams_BC-_BC_GABA_weight=0.0042,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-00-49"
32,"netParams.connParams.BC->BC_GABA.weight       0.003982
netParams.connParams.PYR->BC_NMDA.weight      0.001618
netParams.connParams.BC->PYR_GABA.weight      0.001069
netParams.connParams.PYR->OLM_NMDA.weight     0.000816
netParams.connParams.OLM->PYR_GABA.weight     0.050619
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           2.730000
BC                                           17.100000
OLM                                           2.830000
dtype: float64",2.73,17.1,2.83,2.5138999999999965,33.29023194313049,False,1,345f4f64,2023-07-30_23-01-56,1690772516,33.29023194313049,292960,node17,10.0.0.17,33.29023194313049,1,0.003982158863095806,0.001068911636573891,0.05061866866169866,0.001618450754698185,0.000816213043291661,5.43437987921844e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_345f4f64_33_netParams_connParams_BC-_BC_GABA_weight=0.0040,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-01-23"
33,"netParams.connParams.BC->BC_GABA.weight       0.002545
netParams.connParams.PYR->BC_NMDA.weight      0.002068
netParams.connParams.BC->PYR_GABA.weight      0.000589
netParams.connParams.PYR->OLM_NMDA.weight     0.000395
netParams.connParams.OLM->PYR_GABA.weight     0.067177
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.530000
BC                                           29.200000
OLM                                           1.690000
dtype: float64",3.53,29.2,1.69,31.1515,33.463985443115234,False,1,11dd2ce1,2023-07-30_23-02-30,1690772550,33.463985443115234,292960,node17,10.0.0.17,33.463985443115234,1,0.0025447397167084993,0.0005890627939645417,0.0671771674810791,0.0020681421729548725,0.0003950152596011688,4.784779962998469e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_11dd2ce1_34_netParams_connParams_BC-_BC_GABA_weight=0.0025,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_con_2023-07-30_23-01-56"
34,"netParams.connParams.BC->BC_GABA.weight       0.004969
netParams.connParams.PYR->BC_NMDA.weight      0.001414
netParams.connParams.BC->PYR_GABA.weight      0.000788
netParams.connParams.PYR->OLM_NMDA.weight     0.000671
netParams.connParams.OLM->PYR_GABA.weight     0.041642
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.620000
BC                                           19.800000
OLM                                           3.620000
dtype: float64",3.62,19.8,3.62,0.0369666666666668,33.5335431098938,False,1,4ffd281e,2023-07-30_23-03-04,1690772584,33.5335431098938,292960,node17,10.0.0.17,33.5335431098938,1,0.004968978321413375,0.0007880235258393374,0.041642259280290264,0.0014144236319957894,0.0006707840465206672,3.96286743610271e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_4ffd281e_35_netParams_connParams_BC-_BC_GABA_weight=0.0050,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_23-02-31"
35,"netParams.connParams.BC->BC_GABA.weight       0.004287
netParams.connParams.PYR->BC_NMDA.weight      0.001745
netParams.connParams.BC->PYR_GABA.weight      0.001060
netParams.connParams.PYR->OLM_NMDA.weight     0.000923
netParams.connParams.OLM->PYR_GABA.weight     0.049735
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           2.560000
BC                                           15.600000
OLM                                           2.600000
dtype: float64",2.56,15.6,2.6,6.058433333333333,35.16296625137329,False,1,242fcc0d,2023-07-30_23-03-40,1690772620,35.16296625137329,292960,node17,10.0.0.17,35.16296625137329,1,0.004286769068411656,0.0010601932450378894,0.04973533326898622,0.0017450771238309531,0.0009234197503913972,4.963385360676661e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_242fcc0d_36_netParams_connParams_BC-_BC_GABA_weight=0.0043,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-03-04"
36,"netParams.connParams.BC->BC_GABA.weight       0.004203
netParams.connParams.PYR->BC_NMDA.weight      0.001419
netParams.connParams.BC->PYR_GABA.weight      0.000951
netParams.connParams.PYR->OLM_NMDA.weight     0.000977
netParams.connParams.OLM->PYR_GABA.weight     0.050429
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           2.790000
BC                                           17.300000
OLM                                           3.940000
dtype: float64",2.79,17.3,3.94,2.0944666666666643,34.17200827598572,False,1,1dbb7c3d,2023-07-30_23-04-14,1690772654,34.17200827598572,292960,node17,10.0.0.17,34.17200827598572,1,0.004203449706059044,0.000950762360274811,0.05042901105871608,0.0014189502476251712,0.000976783036483088,5.58522216365918e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_1dbb7c3d_37_netParams_connParams_BC-_BC_GABA_weight=0.0042,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-03-40"
37,"netParams.connParams.BC->BC_GABA.weight       0.004114
netParams.connParams.PYR->BC_NMDA.weight      0.001342
netParams.connParams.BC->PYR_GABA.weight      0.000746
netParams.connParams.PYR->OLM_NMDA.weight     0.000577
netParams.connParams.OLM->PYR_GABA.weight     0.049532
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           3.660000
BC                                           21.200000
OLM                                           2.840000
dtype: float64",3.66,21.2,2.84,0.9164333333333337,35.68962574005127,False,1,5496d29d,2023-07-30_23-04-50,1690772690,35.68962574005127,292960,node17,10.0.0.17,35.68962574005127,1,0.0041142625080329565,0.0007455373886635422,0.0495321458954701,0.001341736825918349,0.0005769004434937168,5.987844576623819e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_5496d29d_38_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_23-04-14"
38,"netParams.connParams.BC->BC_GABA.weight       0.003702
netParams.connParams.PYR->BC_NMDA.weight      0.001465
netParams.connParams.BC->PYR_GABA.weight      0.000932
netParams.connParams.PYR->OLM_NMDA.weight     0.000964
netParams.connParams.OLM->PYR_GABA.weight     0.049664
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.820000
BC                                           18.600000
OLM                                           4.070000
dtype: float64",2.82,18.6,4.07,0.6134666666666652,33.255854845047,False,1,1e5d241c,2023-07-30_23-05-24,1690772724,33.255854845047,292960,node17,10.0.0.17,33.255854845047,1,0.0037018220976901346,0.0009318289653493086,0.04966362047056576,0.0014649912325863923,0.0009636090772524661,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_1e5d241c_39_netParams_connParams_BC-_BC_GABA_weight=0.0037,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_23-04-50"
39,"netParams.connParams.BC->BC_GABA.weight       0.004696
netParams.connParams.PYR->BC_NMDA.weight      0.001494
netParams.connParams.BC->PYR_GABA.weight      0.000676
netParams.connParams.PYR->OLM_NMDA.weight     0.000613
netParams.connParams.OLM->PYR_GABA.weight     0.042241
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.710000
BC                                           21.700000
OLM                                           2.950000
dtype: float64",3.71,21.7,2.95,1.4691,34.29899525642395,False,1,7a0f8efa,2023-07-30_23-05-58,1690772758,34.29899525642395,292960,node17,10.0.0.17,34.29899525642395,1,0.004696145622533357,0.0006760149813112117,0.04224050006644477,0.0014941038089636705,0.0006134719186105808,2.8361490032074844e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_7a0f8efa_40_netParams_connParams_BC-_BC_GABA_weight=0.0047,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_23-05-24"
40,"netParams.connParams.BC->BC_GABA.weight       0.004127
netParams.connParams.PYR->BC_NMDA.weight      0.001681
netParams.connParams.BC->PYR_GABA.weight      0.000920
netParams.connParams.PYR->OLM_NMDA.weight     0.000852
netParams.connParams.OLM->PYR_GABA.weight     0.049685
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           2.730000
BC                                           15.400000
OLM                                           2.690000
dtype: float64",2.73,15.4,2.69,6.490166666666664,33.28890562057495,False,1,b65f6b78,2023-07-30_23-06-32,1690772792,33.28890562057495,292960,node17,10.0.0.17,33.28890562057495,1,0.004127495720663387,0.0009198360705156804,0.04968543340006125,0.001681430785080788,0.0008518268710357596,5.37106897241654e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_b65f6b78_41_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_23-05-59"
41,"netParams.connParams.BC->BC_GABA.weight       0.004017
netParams.connParams.PYR->BC_NMDA.weight      0.001523
netParams.connParams.BC->PYR_GABA.weight      0.000973
netParams.connParams.PYR->OLM_NMDA.weight     0.000798
netParams.connParams.OLM->PYR_GABA.weight     0.050175
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.970000
BC                                           18.100000
OLM                                           3.100000
dtype: float64",2.97,18.1,3.1,0.9445999999999978,33.887012243270874,False,1,48aee316,2023-07-30_23-07-06,1690772826,33.887012243270874,292960,node17,10.0.0.17,33.887012243270874,1,0.004016968838964769,0.0009731976756171569,0.0501753465825165,0.0015233588009658993,0.0007983849560969935,2.3723156788070467e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_48aee316_42_netParams_connParams_BC-_BC_GABA_weight=0.0040,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-06-32"
42,"netParams.connParams.BC->BC_GABA.weight       0.003733
netParams.connParams.PYR->BC_NMDA.weight      0.001518
netParams.connParams.BC->PYR_GABA.weight      0.000904
netParams.connParams.PYR->OLM_NMDA.weight     0.000932
netParams.connParams.OLM->PYR_GABA.weight     0.049629
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.670000
BC                                           15.500000
OLM                                           3.000000
dtype: float64",2.67,15.5,3.0,6.103266666666664,33.4649338722229,False,1,fdbe43d6,2023-07-30_23-07-40,1690772860,33.4649338722229,292960,node17,10.0.0.17,33.4649338722229,1,0.0037329439076721543,0.0009037109360579708,0.04962912174900154,0.0015180566618855638,0.0009318083574723121,2.77654734639989e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_fdbe43d6_43_netParams_connParams_BC-_BC_GABA_weight=0.0037,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_23-07-06"
